Datetime,Thrust_Value
01.06.2019 08:10,2972.323
01.06.2019 08:10,2981.623
01.06.2019 08:10,2979.223
01.06.2019 08:10,2980.523
01.06.2019 08:10,2978.423
01.06.2019 08:10,2948.723
01.06.2019 08:10,2957.023
01.06.2019 08:10,2957.623
01.06.2019 08:10,2944.523
01.06.2019 08:10,2972.523
01.06.2019 08:10,2979.823
01.06.2019 08:10,2949.823
01.06.2019 08:10,2951.323
01.06.2019 08:10,2947.223
01.06.2019 08:10,2934.223
01.06.2019 08:10,2958.823
01.06.2019 08:10,2963.923
01.06.2019 08:10,2942.923
01.06.2019 08:10,2953.923
01.06.2019 08:10,2953.723
01.06.2019 08:10,2935.923
01.06.2019 08:10,2958.623
01.06.2019 08:10,2964.723
01.06.2019 08:10,2946.623
01.06.2019 08:10,2959.423
01.06.2019 08:10,2950.723
01.06.2019 08:10,2927.723
01.06.2019 08:10,2925.623
01.06.2019 08:10,2926.523
01.06.2019 08:10,2916.923
01.06.2019 08:10,2928.323
01.06.2019 08:10,2929.323
01.06.2019 08:10,2899.223
01.06.2019 08:10,2905.823
01.06.2019 08:10,2913.423
01.06.2019 08:10,2901.423
01.06.2019 08:10,2927.623
01.06.2019 08:10,2937.823
01.06.2019 08:10,2905.623
01.06.2019 08:10,2901.323
01.06.2019 08:10,2879.623
01.06.2019 08:11,2860.223
01.06.2019 08:11,2905.823
01.06.2019 08:11,2963.723
01.06.2019 08:11,3002.623
01.06.2019 08:11,3017.723
01.06.2019 08:11,3012.223
01.06.2019 08:11,2968.123
01.06.2019 08:11,2934.523
01.06.2019 08:11,2906.323
01.06.2019 08:11,2896.223
01.06.2019 08:11,2915.023
01.06.2019 08:11,2923.823
01.06.2019 08:11,2872.823
01.06.2019 08:11,2893.223
01.06.2019 08:11,2888.523
01.06.2019 08:11,2914.323
01.06.2019 08:11,2959.323
01.06.2019 08:11,2985.823
01.06.2019 08:11,2964.623
01.06.2019 08:11,2933.323
01.06.2019 08:11,2896.623
01.06.2019 08:11,2815.323
01.06.2019 08:11,2852.423
01.06.2019 08:11,2884.823
01.06.2019 08:11,2917.223
01.06.2019 08:11,2931.223
01.06.2019 08:11,2925.423
01.06.2019 08:11,2925.423
01.06.2019 08:11,2921.723
01.06.2019 08:11,2925.523
01.06.2019 08:11,2910.223
01.06.2019 08:11,2926.223
01.06.2019 08:11,2909.523
01.06.2019 08:11,2908.823
01.06.2019 08:11,2925.323
01.06.2019 08:11,2908.023
01.06.2019 08:11,2886.123
01.06.2019 08:11,2915.023
01.06.2019 08:11,2914.323
01.06.2019 08:11,2892.023
01.06.2019 08:11,2929.923
01.06.2019 08:11,2944.323
01.06.2019 08:11,2939.323
01.06.2019 08:11,2960.023
01.06.2019 08:11,2934.423
01.06.2019 08:11,2889.723
01.06.2019 08:11,2863.323
01.06.2019 08:11,2876.123
01.06.2019 08:11,2891.123
01.06.2019 08:11,2926.723
01.06.2019 08:11,2947.923
01.06.2019 08:11,2944.723
01.06.2019 08:11,2967.223
01.06.2019 08:11,2960.223
01.06.2019 08:11,2952.223
01.06.2019 08:11,2940.623
01.06.2019 08:11,2915.923
01.06.2019 08:11,2894.723
01.06.2019 08:11,2920.423
01.06.2019 08:11,2954.523
01.06.2019 08:11,2933.023
01.06.2019 08:12,2944.923
01.06.2019 08:12,2955.623
01.06.2019 08:12,2916.023
01.06.2019 08:12,2910.823
01.06.2019 08:12,2906.723
01.06.2019 08:12,2873.323
01.06.2019 08:12,2884.323
01.06.2019 08:12,2899.723
01.06.2019 08:12,2909.323
01.06.2019 08:12,2949.223
01.06.2019 08:12,2993.423
01.06.2019 08:12,2999.623
01.06.2019 08:12,3006.223
01.06.2019 08:12,2969.523
01.06.2019 08:12,2852.223
01.06.2019 08:12,2802.723
01.06.2019 08:12,2802.623
01.06.2019 08:12,2813.023
01.06.2019 08:12,2847.023
01.06.2019 08:12,2871.323
01.06.2019 08:12,2876.623
01.06.2019 08:12,2916.523
01.06.2019 08:12,2937.823
01.06.2019 08:12,2931.623
01.06.2019 08:12,2963.423
01.06.2019 08:12,2980.723
01.06.2019 08:12,2971.323
01.06.2019 08:12,2989.623
01.06.2019 08:12,2914.923
01.06.2019 08:12,2812.123
01.06.2019 08:12,2776.723
01.06.2019 08:12,2785.123
01.06.2019 08:12,2800.823
01.06.2019 08:12,2839.223
01.06.2019 08:12,2863.023
01.06.2019 08:12,2876.623
01.06.2019 08:12,2923.123
01.06.2019 08:12,2927.023
01.06.2019 08:12,2927.423
01.06.2019 08:12,2965.223
01.06.2019 08:12,2988.223
01.06.2019 08:12,2957.223
01.06.2019 08:12,2923.123
01.06.2019 08:12,2862.223
01.06.2019 08:12,2797.023
01.06.2019 08:12,2813.823
01.06.2019 08:12,2850.023
01.06.2019 08:12,2867.723
01.06.2019 08:12,2862.523
01.06.2019 08:12,2865.323
01.06.2019 08:12,2888.223
01.06.2019 08:12,2904.423
01.06.2019 08:12,2956.023
01.06.2019 08:12,2988.623
01.06.2019 08:12,3034.523
01.06.2019 08:12,3029.823
01.06.2019 08:12,3002.523
01.06.2019 08:12,3005.023
01.06.2019 08:12,3009.823
01.06.2019 08:12,2990.623
01.06.2019 08:13,3006.923
01.06.2019 08:13,3016.923
01.06.2019 08:13,2982.723
01.06.2019 08:13,2955.623
01.06.2019 08:13,2896.123
01.06.2019 08:13,2805.523
01.06.2019 08:13,2804.623
01.06.2019 08:13,2834.623
01.06.2019 08:13,2856.023
01.06.2019 08:13,2894.823
01.06.2019 08:13,2905.523
01.06.2019 08:13,2905.723
01.06.2019 08:13,2904.723
01.06.2019 08:13,2946.923
01.06.2019 08:13,2985.523
01.06.2019 08:13,3046.923
01.06.2019 08:13,3088.023
01.06.2019 08:13,3079.223
01.06.2019 08:13,3069.423
01.06.2019 08:13,3023.523
01.06.2019 08:13,2951.323
01.06.2019 08:13,2928.423
01.06.2019 08:13,2917.523
01.06.2019 08:13,2904.923
01.06.2019 08:13,2915.523
01.06.2019 08:13,2921.223
01.06.2019 08:13,2869.323
01.06.2019 08:13,2863.623
01.06.2019 08:13,2883.623
01.06.2019 08:13,2880.823
01.06.2019 08:13,2926.623
01.06.2019 08:13,2954.523
01.06.2019 08:13,2890.923
01.06.2019 08:13,2875.823
01.06.2019 08:13,2875.023
01.06.2019 08:13,2858.223
01.06.2019 08:13,2899.523
01.06.2019 08:13,2937.723
01.06.2019 08:13,2936.923
01.06.2019 08:13,2921.723
01.06.2019 08:13,2919.123
01.06.2019 08:13,2902.223
01.06.2019 08:13,2915.423
01.06.2019 08:13,2954.023
01.06.2019 08:13,2929.723
01.06.2019 08:13,2953.323
01.06.2019 08:13,2971.123
01.06.2019 08:13,2946.323
01.06.2019 08:13,2961.123
01.06.2019 08:13,2983.123
01.06.2019 08:13,2938.123
01.06.2019 08:13,2911.423
01.06.2019 08:13,2873.323
01.06.2019 08:13,2747.123
01.06.2019 08:13,2692.023
01.06.2019 08:13,2698.723
01.06.2019 08:13,2706.923
01.06.2019 08:13,2796.623
01.06.2019 08:13,2879.923
01.06.2019 08:13,2912.323
01.06.2019 08:14,2955.723
01.06.2019 08:14,2966.223
01.06.2019 08:14,2962.423
01.06.2019 08:14,2951.923
01.06.2019 08:14,2951.223
01.06.2019 08:14,2920.423
01.06.2019 08:14,2935.323
01.06.2019 08:14,2901.323
01.06.2019 08:14,2852.523
01.06.2019 08:14,2852.823
01.06.2019 08:14,2868.123
01.06.2019 08:14,2835.423
01.06.2019 08:14,2863.623
01.06.2019 08:14,2874.623
01.06.2019 08:14,2868.823
01.06.2019 08:14,2859.323
01.06.2019 08:14,2865.323
01.06.2019 08:14,2873.123
01.06.2019 08:14,2861.323
01.06.2019 08:14,2878.723
01.06.2019 08:14,2861.423
01.06.2019 08:14,2890.223
01.06.2019 08:14,2890.223
01.06.2019 08:14,2858.523
01.06.2019 08:14,2879.023
01.06.2019 08:14,2887.023
01.06.2019 08:14,2892.623
01.06.2019 08:14,2884.123
01.06.2019 08:14,2888.323
01.06.2019 08:14,2865.923
01.06.2019 08:14,2870.423
01.06.2019 08:14,2866.823
01.06.2019 08:14,2851.123
01.06.2019 08:14,2857.523
01.06.2019 08:14,2868.023
01.06.2019 08:14,2854.023
01.06.2019 08:14,2857.523
01.06.2019 08:14,2852.123
01.06.2019 08:14,2845.923
01.06.2019 08:14,2852.323
01.06.2019 08:14,2862.123
01.06.2019 08:14,2852.923
01.06.2019 08:14,2862.423
01.06.2019 08:14,2886.623
01.06.2019 08:14,2851.723
01.06.2019 08:14,2863.823
01.06.2019 08:14,2868.723
01.06.2019 08:14,2865.023
01.06.2019 08:14,2886.523
01.06.2019 08:14,2870.323
01.06.2019 08:14,2844.623
01.06.2019 08:14,2858.523
01.06.2019 08:14,2860.423
01.06.2019 08:14,2840.823
01.06.2019 08:14,2848.123
01.06.2019 08:14,2828.223
01.06.2019 08:14,2808.423
01.06.2019 08:14,2834.823
01.06.2019 08:14,2854.823
01.06.2019 08:14,2840.023
01.06.2019 08:14,2863.323
01.06.2019 08:15,2866.523
01.06.2019 08:15,2833.723
01.06.2019 08:15,2855.023
01.06.2019 08:15,2872.123
01.06.2019 08:15,2839.123
01.06.2019 08:15,2832.423
01.06.2019 08:15,2858.623
01.06.2019 08:15,2827.523
01.06.2019 08:15,2842.123
01.06.2019 08:15,2853.623
01.06.2019 08:15,2838.323
01.06.2019 08:15,2857.923
01.06.2019 08:15,2856.823
01.06.2019 08:15,2826.223
01.06.2019 08:15,2850.423
01.06.2019 08:15,2856.723
01.06.2019 08:15,2857.323
01.06.2019 08:15,2822.623
01.06.2019 08:15,2818.823
01.06.2019 08:15,2793.123
01.06.2019 08:15,2794.323
01.06.2019 08:15,2808.723
01.06.2019 08:15,2814.223
01.06.2019 08:15,2847.523
01.06.2019 08:15,2856.323
01.06.2019 08:15,2835.323
01.06.2019 08:15,2861.623
01.06.2019 08:15,2861.523
01.06.2019 08:15,2858.323
01.06.2019 08:15,2827.623
01.06.2019 08:15,2837.123
01.06.2019 08:15,2809.923
01.06.2019 08:15,2799.123
01.06.2019 08:15,2793.723
01.06.2019 08:15,2769.323
01.06.2019 08:15,2789.723
01.06.2019 08:15,2797.923
01.06.2019 08:15,2796.823
01.06.2019 08:15,2819.523
01.06.2019 08:15,2838.423
01.06.2019 08:15,2845.323
01.06.2019 08:15,2840.123
01.06.2019 08:15,2844.823
01.06.2019 08:15,2830.723
01.06.2019 08:15,2832.823
01.06.2019 08:15,2838.423
01.06.2019 08:15,2798.823
01.06.2019 08:15,2825.023
01.06.2019 08:15,2825.023
01.06.2019 08:15,2808.223
01.06.2019 08:15,2830.723
01.06.2019 08:15,2837.523
01.06.2019 08:15,2838.123
01.06.2019 08:15,2809.023
01.06.2019 08:15,2806.923
01.06.2019 08:15,2805.523
01.06.2019 08:15,2812.723
01.06.2019 08:15,2834.123
01.06.2019 08:15,2805.223
01.06.2019 08:15,2843.323
01.06.2019 08:16,2850.123
01.06.2019 08:16,2827.423
01.06.2019 08:16,2835.323
01.06.2019 08:16,2824.423
01.06.2019 08:16,2820.123
01.06.2019 08:16,2799.323
01.06.2019 08:16,2791.823
01.06.2019 08:16,2776.523
01.06.2019 08:16,2813.123
01.06.2019 08:16,2830.723
01.06.2019 08:16,2835.423
01.06.2019 08:16,2851.223
01.06.2019 08:16,2849.523
01.06.2019 08:16,2810.623
01.06.2019 08:16,2793.623
01.06.2019 08:16,2766.623
01.06.2019 08:16,2736.623
01.06.2019 08:16,2747.823
01.06.2019 08:16,2766.623
01.06.2019 08:16,2757.223
01.06.2019 08:16,2799.823
01.06.2019 08:16,2826.823
01.06.2019 08:16,2820.823
01.06.2019 08:16,2868.823
01.06.2019 08:16,2861.323
01.06.2019 08:16,2831.423
01.06.2019 08:16,2835.823
01.06.2019 08:16,2804.723
01.06.2019 08:16,2769.423
01.06.2019 08:16,2777.323
01.06.2019 08:16,2790.723
01.06.2019 08:16,2767.223
01.06.2019 08:16,2791.323
01.06.2019 08:16,2783.823
01.06.2019 08:16,2759.523
01.06.2019 08:16,2752.023
01.06.2019 08:16,2767.523
01.06.2019 08:16,2780.823
01.06.2019 08:16,2776.623
01.06.2019 08:16,2799.923
01.06.2019 08:16,2795.823
01.06.2019 08:16,2810.623
01.06.2019 08:16,2802.323
01.06.2019 08:16,2768.123
01.06.2019 08:16,2786.323
01.06.2019 08:16,2793.823
01.06.2019 08:16,2777.323
01.06.2019 08:16,2747.023
01.06.2019 08:16,2758.623
01.06.2019 08:16,2716.423
01.06.2019 08:16,2750.823
01.06.2019 08:16,2779.923
01.06.2019 08:16,2797.423
01.06.2019 08:16,2826.823
01.06.2019 08:16,2831.423
01.06.2019 08:16,2800.123
01.06.2019 08:16,2778.423
01.06.2019 08:16,2778.223
01.06.2019 08:16,2724.523
01.06.2019 08:16,2724.323
01.06.2019 08:17,2765.023
01.06.2019 08:17,2758.723
01.06.2019 08:17,2805.823
01.06.2019 08:17,2841.323
01.06.2019 08:17,2800.223
01.06.2019 08:17,2821.523
01.06.2019 08:17,2792.823
01.06.2019 08:17,2742.323
01.06.2019 08:17,2699.823
01.06.2019 08:17,2679.023
01.06.2019 08:17,2649.023
01.06.2019 08:17,2692.523
01.06.2019 08:17,2696.523
01.06.2019 08:17,2719.523
01.06.2019 08:17,2762.823
01.06.2019 08:17,2805.223
01.06.2019 08:17,2814.023
01.06.2019 08:17,2799.723
01.06.2019 08:17,2771.923
01.06.2019 08:17,2715.823
01.06.2019 08:17,2752.923
01.06.2019 08:17,2773.023
01.06.2019 08:17,2761.723
01.06.2019 08:17,2823.023
01.06.2019 08:17,2835.923
01.06.2019 08:17,2822.623
01.06.2019 08:17,2776.623
01.06.2019 08:17,2740.823
01.06.2019 08:17,2689.423
01.06.2019 08:17,2715.523
01.06.2019 08:17,2751.423
01.06.2019 08:17,2765.523
01.06.2019 08:17,2829.323
01.06.2019 08:17,2818.823
01.06.2019 08:17,2762.723
01.06.2019 08:17,2706.723
01.06.2019 08:17,2690.023
01.06.2019 08:17,2630.623
01.06.2019 08:17,2668.123
01.06.2019 08:17,2731.823
01.06.2019 08:17,2768.323
01.06.2019 08:17,2816.423
01.06.2019 08:17,2819.123
01.06.2019 08:17,2761.323
01.06.2019 08:17,2703.823
01.06.2019 08:17,2670.823
01.06.2019 08:17,2616.523
01.06.2019 08:17,2654.223
01.06.2019 08:17,2739.523
01.06.2019 08:17,2749.423
01.06.2019 08:17,2811.523
01.06.2019 08:17,2817.223
01.06.2019 08:17,2767.423
01.06.2019 08:17,2734.223
01.06.2019 08:17,2716.723
01.06.2019 08:17,2683.723
01.06.2019 08:17,2659.223
01.06.2019 08:17,2655.123
01.06.2019 08:17,2631.423
01.06.2019 08:17,2689.823
01.06.2019 08:18,2679.723
01.06.2019 08:18,2652.623
01.06.2019 08:18,2641.623
01.06.2019 08:18,2614.923
01.06.2019 08:18,2572.223
01.06.2019 08:18,2567.823
01.06.2019 08:18,2573.223
01.06.2019 08:18,2547.423
01.06.2019 08:18,2542.823
01.06.2019 08:18,2502.823
01.06.2019 08:18,2468.723
01.06.2019 08:18,2401.323
01.06.2019 08:18,2384.623
01.06.2019 08:18,2331.223
01.06.2019 08:18,2337.123
01.06.2019 08:18,2342.923
01.06.2019 08:18,2314.023
01.06.2019 08:18,2329.223
01.06.2019 08:18,2308.223
01.06.2019 08:18,2281.423
01.06.2019 08:18,2221.423
01.06.2019 08:18,2181.723
01.06.2019 08:18,2124.323
01.06.2019 08:18,2127.623
01.06.2019 08:18,2096.023
01.06.2019 08:18,2058.923
01.06.2019 08:18,2035.923
01.06.2019 08:18,1998.523
01.06.2019 08:18,1945.123
01.06.2019 08:18,1901.223
01.06.2019 08:18,1863.623
01.06.2019 08:18,1788.623
01.06.2019 08:18,1770.523
01.06.2019 08:18,1710.523
01.06.2019 08:18,1647.323
01.06.2019 08:18,1608.323
01.06.2019 08:18,1550.923
01.06.2019 08:18,1480.823
01.06.2019 08:18,1432.023
01.06.2019 08:18,1392.023
01.06.2019 08:18,1349.223
01.06.2019 08:18,1307.423
01.06.2019 08:18,1279.123
01.06.2019 08:18,1222.423
01.06.2019 08:18,1206.323
01.06.2019 08:18,1159.123
01.06.2019 08:18,1107.923
01.06.2019 08:18,1071.523
01.06.2019 08:18,1023.263
01.06.2019 08:18,960.303
01.06.2019 08:18,919.373
01.06.2019 08:18,867.593
01.06.2019 08:18,814.083
01.06.2019 08:18,793.883
01.06.2019 08:18,758.823
01.06.2019 08:18,718.783
01.06.2019 08:18,708.203
01.06.2019 08:18,682.113
01.06.2019 08:18,657.963
01.06.2019 08:18,611.033
01.06.2019 08:18,583.773
01.06.2019 08:19,536.883
01.06.2019 08:19,496.003
01.06.2019 08:19,487.103
01.06.2019 08:19,437.313
01.06.2019 08:19,419.543
01.06.2019 08:19,390.643
01.06.2019 08:19,360.493
01.06.2019 08:19,369.053
01.06.2019 08:19,346.333
01.06.2019 08:19,329.703
01.06.2019 08:19,331.493
01.06.2019 08:19,331.893
01.06.2019 08:19,334.113
01.06.2019 08:19,333.123
01.06.2019 08:19,321.613
01.06.2019 08:19,315.323
01.06.2019 08:19,305.943
01.06.2019 08:19,298.283
01.06.2019 08:19,280.123
01.06.2019 08:19,282.813
01.06.2019 08:19,283.023
01.06.2019 08:19,250.033
01.06.2019 08:19,240.713
01.06.2019 08:19,248.223
01.06.2019 08:19,206.133
01.06.2019 08:19,217.013
01.06.2019 08:19,200.963
01.06.2019 08:19,171.533
01.06.2019 08:19,179.123
01.06.2019 08:19,170.053
01.06.2019 08:19,176.493
01.06.2019 08:19,158.303
01.06.2019 08:19,155.813
01.06.2019 08:19,148.173
01.06.2019 08:19,146.273
01.06.2019 08:19,143.165
01.06.2019 08:19,149.933
01.06.2019 08:19,131.662
01.06.2019 08:19,124.051
01.06.2019 08:19,108.546
01.06.2019 08:19,125.35
01.06.2019 08:19,114.549
01.06.2019 08:19,123.239
01.06.2019 08:19,108.87
01.06.2019 08:19,109.114
01.06.2019 08:19,111.305
01.06.2019 08:19,93.866
01.06.2019 08:19,113.192
01.06.2019 08:19,79.433
01.06.2019 08:19,76.115
01.06.2019 08:19,73.339
01.06.2019 08:19,60.514
01.06.2019 08:19,81.143
01.06.2019 08:19,57.373
01.06.2019 08:19,40.844
01.06.2019 08:19,46.003621
01.06.2019 08:19,49.7419
01.06.2019 08:19,28.602
01.06.2019 08:19,35.745
01.06.2019 08:19,41.2903
01.06.2019 08:20,39.2047
01.06.2019 08:20,35.386
01.06.2019 08:20,37.0131
01.06.2019 08:20,42.7695
01.06.2019 08:20,60.459
01.06.2019 08:20,38.1519
01.06.2019 08:20,24.383
01.06.2019 08:20,32.864
01.06.2019 08:20,33.737
01.06.2019 08:20,24.014
01.06.2019 08:20,24.322
01.06.2019 08:20,31.308
01.06.2019 08:20,11.121
01.06.2019 08:20,18.974
01.06.2019 08:20,41.736
01.06.2019 08:20,10.386
01.06.2019 08:20,18.392
01.06.2019 08:20,42.9748
01.06.2019 08:20,7.97
01.06.2019 08:20,16.249
01.06.2019 08:20,29.858
01.06.2019 08:20,13.127
01.06.2019 08:20,16.843
01.06.2019 08:20,19.05
01.06.2019 08:20,10.355
01.06.2019 08:20,34.385
01.06.2019 08:20,21.592
01.06.2019 08:20,11.718
01.06.2019 08:20,39.0379
01.06.2019 08:20,20.687
01.06.2019 08:20,14.738
01.06.2019 08:20,16.801
01.06.2019 08:20,17.041
01.06.2019 08:20,7.964
01.06.2019 08:20,18.447
01.06.2019 08:20,22.949
01.06.2019 08:20,7.559
01.06.2019 08:20,11.705
01.06.2019 08:20,11.176
01.06.2019 08:20,3.536
01.06.2019 08:20,7.553
01.06.2019 08:20,8.156
01.06.2019 08:20,-5.259
01.06.2019 08:20,4.059
01.06.2019 08:20,5.285
01.06.2019 08:20,-2.686
